Cellid,x,y,gene,W,H,cX,cY,Aera
386,4965,435,CRTAC1,6,3,4967.9,435.8,10
387,5445,434,CRTAC1,5,8,5447.454545454545,437.8636363636364,22
393,3050,438,CRTAC1,12,13,3055.9268292682927,444.2317073170732,82
397,3906,439,CRTAC1,8,10,3909.375,443.0,40
413,5437,442,CRTAC1,5,4,5438.6,443.4,10
415,753,445,CRTAC1,6,4,755.4166666666666,446.75,12
436,2976,449,CRTAC1,10,7,2981.6206896551726,450.8965517241379,29
438,3652,449,CRTAC1,29,26,3667.608832807571,461.6372239747634,317
439,5312,448,CRTAC1,16,9,5319.961038961039,451.23376623376623,77
464,4005,457,CRTAC1,13,11,4010.6027397260273,461.3972602739726,73
469,5329,457,CRTAC1,5,5,5331.166666666667,459.0833333333333,12
476,4271,460,CRTAC1,15,11,4278.420560747663,464.5140186915888,107
484,2839,468,CRTAC1,9,11,2843.073529411765,472.5735294117647,68
494,5588,471,CRTAC1,6,9,5590.347826086957,476.2173913043478,23
497,5705,472,CRTAC1,5,4,5707.1,473.3,10
499,3568,474,CRTAC1,18,12,3577.5254237288136,478.8474576271187,118
502,4439,475,CRTAC1,13,16,4445.01282051282,481.1666666666667,78
510,3979,483,CRTAC1,7,5,3982.095238095238,484.9047619047619,21
522,249,487,CRTAC1,5,7,251.41176470588235,490.70588235294116,17
524,3304,486,CRTAC1,6,7,3306.695652173913,489.2608695652174,23
529,4629,486,CRTAC1,7,4,4631.857142857143,487.92857142857144,14
530,4645,487,CRTAC1,4,6,4646.454545454545,489.0,11
540,4488,493,CRTAC1,12,11,4493.013698630137,498.71232876712327,73
542,4649,492,CRTAC1,5,3,4650.692307692308,492.9230769230769,13
543,4429,497,CRTAC1,10,6,4433.40625,499.21875,32
548,3396,506,CRTAC1,16,12,3404.3617021276596,510.3404255319149,94
551,5276,506,CRTAC1,13,10,5281.224137931034,510.5689655172414,58
553,2657,508,CRTAC1,8,7,2661.1388888888887,510.6388888888889,36
554,2795,509,CRTAC1,11,9,2798.931818181818,512.5681818181819,44
559,4485,511,CRTAC1,14,8,4492.68085106383,513.7659574468086,47
564,5026,514,CRTAC1,15,20,5032.0847457627115,523.042372881356,118
588,3075,525,CRTAC1,12,10,3080.4875,529.025,80
592,3520,527,CRTAC1,15,16,3528.169491525424,533.8305084745763,118
596,2492,531,CRTAC1,13,10,2497.1111111111113,535.5555555555555,72
601,3057,533,CRTAC1,12,14,3062.896226415094,539.0188679245283,106
602,3635,532,CRTAC1,16,11,3643.074074074074,536.5185185185185,81
606,3653,534,CRTAC1,6,6,3655.8,536.8,20
610,2657,537,CRTAC1,7,3,2659.923076923077,538.0769230769231,13
612,2646,538,CRTAC1,4,4,2647.4,539.9,10
618,3672,538,CRTAC1,8,6,3675.8333333333335,540.7777777777778,18
621,3215,540,CRTAC1,36,27,3229.7454175152748,552.2708757637474,491
624,5184,540,CRTAC1,14,14,5190.724409448819,547.6220472440945,127
625,1107,542,CRTAC1,6,5,1109.6875,543.8125,16
626,2645,543,CRTAC1,8,4,2648.3529411764707,544.2352941176471,17
641,3060,547,CRTAC1,15,10,3066.4333333333334,551.4666666666667,90
662,5697,553,CRTAC1,11,11,5702.449275362319,558.1014492753624,69
667,5888,554,CRTAC1,6,5,5890.136363636364,555.5909090909091,22
674,4923,556,CRTAC1,8,9,4925.848484848485,560.2727272727273,33
676,1139,558,CRTAC1,9,9,1143.076923076923,562.3076923076923,39
679,3417,558,CRTAC1,13,9,3420.777777777778,561.5555555555555,45
686,4525,561,CRTAC1,19,18,4533.444444444444,569.8034188034188,234
693,4354,562,CRTAC1,12,14,4359.882882882883,568.1351351351351,111
707,5793,566,CRTAC1,4,5,5794.727272727273,568.1818181818181,11
713,5047,568,CRTAC1,24,20,5057.420074349442,578.2156133828996,269
724,2730,573,CRTAC1,10,9,2733.904761904762,577.452380952381,42
726,5487,572,CRTAC1,9,4,5491.08,573.52,25
729,4333,574,CRTAC1,11,10,4338.015384615384,578.4461538461538,65
730,4352,574,CRTAC1,6,8,4354.5,577.1818181818181,22
738,2221,580,CRTAC1,19,21,2231.475113122172,590.9049773755656,221
740,2407,581,CRTAC1,13,11,2413.425287356322,585.3678160919541,87
746,1127,583,CRTAC1,13,13,1133.0526315789473,589.6315789473684,95
747,2247,583,CRTAC1,20,14,2255.8511904761904,588.9702380952381,168
748,2634,582,CRTAC1,19,16,2642.8,589.547619047619,210
757,2456,585,CRTAC1,29,23,2469.2779291553134,596.7901907356949,367
765,4505,585,CRTAC1,15,15,4511.279220779221,591.6168831168832,154
766,5190,584,CRTAC1,14,13,5197.183673469388,591.0918367346939,98
770,4050,586,CRTAC1,12,12,4055.1375,590.6,80
774,5734,587,CRTAC1,7,6,5736.266666666666,589.5333333333333,15
775,394,589,CRTAC1,5,5,396.3333333333333,591.0833333333334,12
777,2856,589,CRTAC1,28,23,2868.826625386997,599.4396284829721,323
780,4781,588,CRTAC1,11,8,4786.276595744681,590.6170212765958,47
