Cellid,x,y,gene,W,H,cX,cY,Aera
295,5063,703,ACAN,8,12,5066.847826086957,708.4565217391304,46
297,2649,705,ACAN,8,10,2653.575,709.825,40
304,2805,710,ACAN,5,5,2806.5,711.625,16
305,5513,710,ACAN,9,10,5516.9047619047615,715.1666666666666,42
306,5560,710,ACAN,13,11,5565.041666666667,713.7361111111111,72
314,4650,723,ACAN,9,7,4653.184210526316,726.578947368421,38
316,3775,724,ACAN,9,11,3778.322033898305,729.6610169491526,59
319,3142,726,ACAN,8,7,3145.5,728.975,40
320,3515,726,ACAN,9,18,3518.5479452054797,734.2328767123288,73
323,4632,729,ACAN,5,9,4634.032258064516,733.0,31
325,5170,730,ACAN,11,11,5174.758620689655,735.5977011494252,87
328,2029,739,ACAN,6,4,2031.4117647058824,740.5882352941177,17
329,4248,739,ACAN,10,11,4252.653333333334,743.7333333333333,75
330,2519,740,ACAN,11,7,2523.475,742.45,40
332,5025,741,ACAN,8,5,5028.444444444444,743.0370370370371,27
336,2759,742,ACAN,8,11,2761.6530612244896,746.265306122449,49
337,5052,743,ACAN,5,5,5053.705882352941,744.8235294117648,17
340,5910,745,ACAN,14,11,5915.861386138614,750.6039603960396,101
341,2977,746,ACAN,9,4,2981.0,748.0625,16
345,5197,748,ACAN,8,4,5200.0952380952385,749.7142857142857,21
346,6021,748,ACAN,7,6,6023.785714285715,750.75,28
364,4477,756,ACAN,9,11,4480.7468354430375,761.0632911392405,79
366,3694,762,ACAN,5,5,3696.1875,763.875,16
369,3541,767,ACAN,8,4,3544.75,768.5,16
370,2083,768,ACAN,12,8,2088.7115384615386,771.8076923076923,52
373,5826,768,ACAN,11,10,5830.872093023256,772.7325581395348,86
376,2969,774,ACAN,7,11,2972.0,778.8235294117648,34
377,4437,776,ACAN,11,10,4441.379746835443,780.8481012658228,79
381,2433,780,ACAN,3,7,2434.0,782.8181818181819,11
383,3534,781,ACAN,9,6,3537.7272727272725,783.6363636363636,33
384,4291,780,ACAN,13,14,4296.9152542372885,785.2033898305085,118
385,2336,783,ACAN,5,4,2338.076923076923,784.3076923076923,13
386,5206,785,ACAN,12,14,5210.758241758242,791.4945054945055,91
390,2447,788,ACAN,10,8,2451.9032258064517,790.9354838709677,31
392,3772,788,ACAN,15,9,3778.1785714285716,791.5119047619048,84
394,4886,788,ACAN,15,14,4893.322580645161,792.516129032258,124
395,5600,791,ACAN,13,12,5606.931506849315,796.6027397260274,73
400,3433,792,ACAN,11,9,3437.5789473684213,796.3684210526316,57
401,4507,793,ACAN,10,9,4512.673076923077,796.75,52
403,5572,793,ACAN,11,12,5576.626506024097,798.2168674698795,83
407,3773,797,ACAN,10,12,3777.6233766233768,802.7792207792207,77
409,4967,800,ACAN,5,4,4969.333333333333,801.4,15
411,5003,801,ACAN,9,10,5007.760869565217,805.0869565217391,46
415,2425,804,ACAN,10,13,2430.7833333333333,811.3666666666667,60
417,3932,805,ACAN,11,11,3938.5689655172414,810.5862068965517,58
418,4069,804,ACAN,7,8,4070.75,807.6,20
419,4358,804,ACAN,8,3,4361.2,805.3,10
421,3446,806,ACAN,7,6,3448.913043478261,808.7826086956521,23
425,2210,809,ACAN,10,6,2215.6666666666665,811.8333333333334,24
427,3535,811,ACAN,9,7,3538.846153846154,814.5769230769231,26
429,3606,813,ACAN,6,3,3608.6363636363635,813.9090909090909,11
430,4960,813,ACAN,9,13,4963.571428571428,819.2738095238095,84
431,5023,812,ACAN,7,10,5026.137254901961,816.4509803921569,51
433,1508,817,ACAN,5,8,1510.1904761904761,821.0,21
437,1712,820,ACAN,8,8,1716.0294117647059,824.4411764705883,34
438,3201,821,ACAN,5,9,3203.4,825.6,20
444,2357,826,ACAN,17,10,2364.5151515151515,831.2121212121212,66
446,2433,826,ACAN,11,9,2438.44262295082,830.016393442623,61
448,5953,827,ACAN,13,16,5959.430769230769,834.9846153846154,130
454,3733,828,ACAN,9,8,3737.390243902439,832.219512195122,41
465,2138,837,ACAN,7,7,2141.8636363636365,839.4545454545455,22
469,3928,837,ACAN,5,3,3929.75,837.75,12
471,1567,838,ACAN,6,6,1570.0454545454545,840.0909090909091,22
477,3040,840,ACAN,6,4,3043.0,841.1764705882352,17
478,2586,842,ACAN,11,9,2591.3035714285716,846.0535714285714,56
480,2148,844,ACAN,11,9,2153.3673469387754,847.6530612244898,49
483,3082,845,ACAN,6,4,3084.266666666667,846.2666666666667,15
486,4932,844,ACAN,9,6,4937.088235294118,845.8823529411765,34
488,4781,846,ACAN,14,22,4785.684210526316,857.0676691729324,133
490,5932,848,ACAN,6,6,5934.166666666667,850.1111111111111,18
492,1768,850,ACAN,8,7,1770.9565217391305,852.7826086956521,23
508,2389,859,ACAN,7,7,2392.625,862.4166666666666,24
510,5877,861,ACAN,10,6,5881.517241379311,863.2413793103449,29
514,6019,863,ACAN,6,6,6021.3125,865.125,16
515,2386,864,ACAN,6,5,2388.5555555555557,865.8888888888889,18
516,3717,864,ACAN,8,10,3721.6774193548385,868.4193548387096,31
518,3822,867,ACAN,4,10,3823.190476190476,871.0952380952381,21
519,4145,867,ACAN,10,10,4149.135593220339,871.1186440677966,59
520,5311,867,ACAN,8,14,5314.243902439024,873.1341463414634,82
522,4919,868,ACAN,9,12,4922.5526315789475,873.9868421052631,76
523,5296,868,ACAN,10,6,5300.181818181818,870.0,33
526,2393,873,ACAN,4,7,2394.3684210526317,875.3684210526316,19
527,4065,873,ACAN,10,7,4069.607843137255,875.6862745098039,51
528,4715,872,ACAN,9,10,4718.255319148936,876.4255319148937,47
531,2385,874,ACAN,5,5,2386.818181818182,875.8181818181819,11
534,4872,876,ACAN,10,7,4875.953488372093,878.7906976744187,43
535,3129,878,ACAN,6,8,3131.0,880.84,25
536,3416,878,ACAN,8,11,3419.785714285714,882.2380952380952,42
537,2815,880,ACAN,7,9,2818.2727272727275,883.969696969697,33
544,3133,887,ACAN,5,7,3134.777777777778,889.8333333333334,18
546,4058,886,ACAN,4,4,4059.5454545454545,887.3636363636364,11
554,2052,892,ACAN,8,11,2055.3636363636365,897.5227272727273,44
562,3720,898,ACAN,12,8,3725.6,901.4307692307692,65
566,3739,901,ACAN,10,10,3743.6610169491523,906.2203389830509,59
567,4181,900,ACAN,14,14,4186.841121495327,905.9252336448598,107
571,5334,903,ACAN,9,9,5338.672413793103,906.1379310344828,58
574,2282,905,ACAN,5,7,2284.7368421052633,907.8947368421053,19
575,3882,904,ACAN,18,22,3891.0,914.4887892376681,223
576,5743,905,ACAN,6,9,5745.928571428572,909.1785714285714,28
579,5585,906,ACAN,7,3,5588.545454545455,907.0,11
590,5333,910,ACAN,6,8,5336.166666666667,913.6111111111111,18
592,3626,912,ACAN,15,13,3632.5454545454545,917.5833333333334,132
593,5052,913,ACAN,9,11,5055.8448275862065,917.4310344827586,58
595,2390,914,ACAN,8,8,2392.95,917.325,40
596,4327,914,ACAN,11,15,4331.8712871287125,920.1980198019802,101
599,4350,919,ACAN,10,8,4355.326923076923,923.0384615384615,52
601,4808,918,ACAN,9,9,4812.03125,921.90625,64
604,3613,920,ACAN,7,9,3615.68,923.04,25
610,2292,926,ACAN,6,6,2294.2,928.7,20
611,2990,927,ACAN,5,6,2992.3529411764707,929.8823529411765,17
612,4946,926,ACAN,10,6,4950.95,928.925,40
614,5047,926,ACAN,5,6,5048.476190476191,928.6666666666666,21
616,2900,928,ACAN,5,11,2902.3846153846152,933.2692307692307,26
617,5919,928,ACAN,4,6,5920.066666666667,930.1333333333333,15
622,5270,933,ACAN,10,6,5274.441176470588,935.3529411764706,34
626,4421,934,ACAN,5,11,4423.3,939.0,30
629,2710,936,ACAN,6,6,2712.9285714285716,939.0714285714286,14
645,1658,942,ACAN,9,6,1661.857142857143,944.9047619047619,21
646,2713,943,ACAN,9,6,2717.551724137931,945.7586206896551,29
647,3106,942,ACAN,7,5,3108.875,944.25,16
649,4413,942,ACAN,8,5,4415.772727272727,943.5,22
653,4961,945,ACAN,5,4,4962.7692307692305,946.6923076923077,13
656,1335,947,ACAN,7,6,1338.65,949.95,20
667,3226,950,ACAN,13,11,3232.7263157894736,955.7368421052631,95
669,1221,952,ACAN,6,5,1223.95,954.3,20
670,1651,952,ACAN,4,5,1652.3636363636363,953.7272727272727,11
675,4150,953,ACAN,5,9,4151.75,957.2916666666666,24
677,1146,957,ACAN,4,5,1147.3333333333333,959.3333333333334,12
680,5167,956,ACAN,6,6,5169.285714285715,958.2142857142857,28
681,3169,959,ACAN,4,6,3170.6153846153848,961.6923076923077,13
682,4082,958,ACAN,5,5,4083.823529411765,959.8823529411765,17
683,5766,959,ACAN,8,9,5770.0,963.3469387755102,49
687,5401,960,ACAN,11,8,5406.152173913043,963.4782608695652,46
690,4023,962,ACAN,6,10,4024.9333333333334,966.4888888888889,45
691,5153,963,ACAN,5,9,5155.205882352941,967.5588235294117,34
700,3794,969,ACAN,9,11,3797.762711864407,974.9152542372881,59
702,4189,970,ACAN,8,8,4192.577777777778,973.1555555555556,45
704,1305,972,ACAN,6,3,1307.6,973.1,10
706,3241,973,ACAN,4,6,3242.181818181818,976.1818181818181,11
708,3766,975,ACAN,12,8,3770.754385964912,977.8771929824561,57
709,5774,975,ACAN,10,8,5778.06,979.12,50
710,767,977,ACAN,5,12,769.4827586206897,983.0,29
712,3425,977,ACAN,8,10,3429.233333333333,982.1,30
714,2406,979,ACAN,8,12,2410.0,984.7777777777778,45
715,5476,978,ACAN,8,6,5479.916666666667,980.5833333333334,24
716,5563,978,ACAN,10,13,5567.753086419753,982.925925925926,81
717,3355,981,ACAN,11,12,3359.823529411765,986.5529411764705,85
718,4183,980,ACAN,14,10,4188.5952380952385,985.1190476190476,84
719,2310,983,ACAN,8,10,2312.740740740741,986.4814814814815,27
727,4344,985,ACAN,19,14,4353.678571428572,990.5089285714286,112
728,4563,984,ACAN,11,11,4567.7192982456145,989.6491228070175,57
732,4473,991,ACAN,8,11,4477.022222222222,995.2888888888889,45
743,5815,997,ACAN,7,7,5817.641025641025,999.7692307692307,39
745,2397,999,ACAN,13,13,2403.1632653061224,1005.469387755102,98
750,1283,1005,ACAN,6,3,1285.8181818181818,1006.0,11
751,2059,1005,ACAN,9,10,2062.796296296296,1009.3333333333334,54
752,2259,1005,ACAN,5,5,2260.75,1006.9375,16
753,2522,1004,ACAN,9,11,2527.185185185185,1008.1296296296297,54
754,3030,1004,ACAN,13,10,3035.5102040816328,1008.1224489795918,49
758,3568,1007,ACAN,7,7,3570.7391304347825,1009.695652173913,23
759,5789,1007,ACAN,11,10,5793.5,1009.9761904761905,42
760,1277,1008,ACAN,8,9,1280.625,1012.1964285714286,56
762,3218,1010,ACAN,8,6,3221.6470588235293,1012.4117647058823,17
765,2482,1012,ACAN,13,14,2488.0857142857144,1018.4,105
771,1094,1016,ACAN,10,7,1097.344827586207,1019.7586206896551,29
772,3662,1016,ACAN,11,13,3666.86,1021.59,100
773,3872,1016,ACAN,15,12,3879.5344827586205,1021.3189655172414,116
774,4186,1017,ACAN,9,11,4189.892857142857,1021.5714285714286,56
779,5308,1020,ACAN,11,11,5312.592592592592,1025.5802469135801,81
783,3207,1022,ACAN,9,6,3209.95,1024.65,20
