Cellid,x,y,gene,W,H,cX,cY,Aera
7966,1990,1095,CHI3L2,8,4,1993.2142857142858,1096.5,14
7991,604,1098,CHI3L2,28,30,617.2452830188679,1113.6641509433962,530
7994,2080,1098,CHI3L2,13,14,2086.0077519379847,1104.937984496124,129
7999,1312,1101,CHI3L2,14,16,1319.0,1109.2808988764045,89
8001,1995,1100,CHI3L2,6,3,1997.5454545454545,1100.909090909091,11
8008,2000,1102,CHI3L2,10,12,2004.6984126984128,1106.920634920635,63
8011,3098,1102,CHI3L2,4,5,3099.8,1104.1333333333334,15
8014,1246,1104,CHI3L2,8,11,1249.3870967741937,1109.0967741935483,31
8038,2901,1108,CHI3L2,6,8,2903.52,1111.48,25
8042,5390,1108,CHI3L2,5,6,5392.416666666667,1110.25,12
8045,5775,1108,CHI3L2,10,11,5779.560606060606,1113.6363636363637,66
8058,4805,1110,CHI3L2,6,7,4807.193548387097,1112.8064516129032,31
8060,5394,1111,CHI3L2,10,10,5398.421052631579,1116.1315789473683,38
8078,1239,1114,CHI3L2,5,9,1241.6842105263158,1117.6842105263158,19
8079,1348,1115,CHI3L2,5,5,1350.1,1117.2,10
8080,2328,1114,CHI3L2,13,13,2333.8943089430895,1119.5772357723577,123
8099,2693,1117,CHI3L2,13,11,2699.3,1122.142857142857,70
8123,865,1120,CHI3L2,27,29,878.4295774647887,1133.931338028169,568
8144,1602,1123,CHI3L2,19,16,1612.4306569343066,1131.7080291970804,137
8146,2150,1123,CHI3L2,15,15,2157.0382165605097,1129.687898089172,157
8158,2309,1125,CHI3L2,17,18,2317.190243902439,1133.1609756097562,205
8171,600,1127,CHI3L2,6,6,602.0909090909091,1129.409090909091,22
8174,954,1126,CHI3L2,20,23,963.2657342657343,1137.1013986013986,286
8186,5770,1128,CHI3L2,19,27,5778.931034482759,1141.557471264368,174
8193,5752,1130,CHI3L2,6,6,5755.4,1132.6,15
8206,1393,1135,CHI3L2,5,5,1394.9166666666667,1136.9166666666667,12
8213,1399,1136,CHI3L2,10,9,1403.767857142857,1140.142857142857,56
8220,1128,1139,CHI3L2,20,28,1135.9674267100977,1152.8762214983713,307
8224,2863,1139,CHI3L2,19,22,2871.9082125603863,1150.4299516908213,207
8225,5602,1139,CHI3L2,7,6,5604.714285714285,1141.892857142857,28
8245,3669,1142,CHI3L2,7,6,3671.842105263158,1144.421052631579,19
8261,1998,1147,CHI3L2,16,20,2005.820987654321,1156.7345679012346,162
8266,821,1149,CHI3L2,7,9,823.8918918918919,1153.2702702702702,37
8278,478,1153,CHI3L2,26,24,490.76960784313724,1164.5514705882354,408
8287,3397,1152,CHI3L2,5,6,3398.913043478261,1154.7391304347825,23
8294,629,1155,CHI3L2,30,30,644.2509090909091,1170.350909090909,550
8298,1359,1155,CHI3L2,29,27,1372.9981949458484,1167.5469314079423,554
8343,1332,1161,CHI3L2,13,15,1338.0785714285714,1168.4571428571428,140
8356,2772,1162,CHI3L2,6,7,2774.375,1165.7083333333333,24
8366,5149,1164,CHI3L2,7,4,5151.466666666666,1165.5333333333333,15
8370,1304,1167,CHI3L2,4,5,1305.5454545454545,1168.6363636363637,11
8376,5812,1167,CHI3L2,8,7,5816.3,1170.4,20
8388,1313,1170,CHI3L2,5,9,1314.9411764705883,1174.0588235294117,17
8393,2924,1170,CHI3L2,5,7,2926.05,1172.8,20
8413,986,1176,CHI3L2,18,15,994.7894736842105,1183.7777777777778,171
8416,2583,1177,CHI3L2,17,19,2591.3690987124464,1186.1330472103004,233
8418,2821,1176,CHI3L2,16,15,2828.2555555555555,1182.1666666666667,90
8427,4638,1178,CHI3L2,7,6,4640.833333333333,1180.1666666666667,30
8431,2251,1180,CHI3L2,4,8,2252.6470588235293,1183.7058823529412,17
8467,2194,1189,CHI3L2,8,9,2197.1944444444443,1193.861111111111,36
8494,816,1195,CHI3L2,33,31,831.5503649635036,1210.3313868613138,685
8511,459,1202,CHI3L2,23,25,470.0330788804071,1214.473282442748,393
8512,814,1202,CHI3L2,5,5,815.8,1203.7,10
8519,687,1204,CHI3L2,5,6,688.5833333333334,1206.6666666666667,12
8549,1258,1214,CHI3L2,13,12,1264.037037037037,1218.9012345679012,81
8550,1273,1215,CHI3L2,14,14,1279.3391304347826,1221.121739130435,115
8564,936,1218,CHI3L2,7,5,939.1764705882352,1220.0,17
