Cellid,X,Y,W,H,cX,cY,Aera
22126,16581,5838,1,1,16581,5838,1
22127,4866,5840,1,1,4866,5840,1
22128,4875,5841,1,1,4875,5841,1
22129,4878,5840,1,1,4878,5840,1
22130,8600,5840,1,1,8600,5840,1
22131,12395,5840,2,2,12395.66667,5840.666667,3
22132,15209,5840,1,1,15209,5840,1
22133,15215,5841,1,1,15215,5841,1
22134,15204,5840,40,38,15223.69136,5858.133333,810
22135,15227,5841,1,1,15227,5841,1
22136,18917,5841,1,1,18917,5841,1
22137,4866,5843,9,10,4869.658537,5847.463415,41
22138,8631,5843,1,1,8631,5843,1
22139,15208,5842,1,1,15208,5842,1
22140,15259,5842,5,5,15261.42857,5844,7
22141,4879,5845,1,1,4879,5845,1
22142,8626,5844,3,1,8627,5844,3
22143,12394,5845,1,2,12394,5845.5,2
22144,15213,5845,1,1,15213,5845,1
22145,15256,5844,1,1,15256,5844,1
22146,16535,5845,1,1,16535,5845,1
22147,12384,5846,1,1,12384,5846,1
22148,12386,5847,7,7,12388.86364,5849.545455,22
22149,12391,5846,2,1,12391.5,5846,2
22150,12397,5847,1,1,12397,5847,1
22151,15209,5847,1,1,15209,5847,1
22152,15260,5847,2,2,15260.5,5847.5,2
22153,15535,5847,2,1,15535.5,5847,2
22154,16498,5846,1,1,16498,5846,1
22155,16533,5846,1,1,16533,5846,1
22156,18872,5847,2,1,18872.5,5847,2
22157,12392,5848,1,1,12392,5848,1
22158,12394,5848,2,2,12394.66667,5848.333333,3
22159,12398,5849,1,1,12398,5849,1
22160,15208,5849,1,1,15208,5849,1
22161,15243,5848,1,1,15243,5848,1
22162,16533,5849,1,1,16533,5849,1
22163,16583,5848,1,1,16583,5848,1
22164,4879,5851,1,1,4879,5851,1
22165,12386,5851,1,1,12386,5851,1
22166,15245,5850,1,1,15245,5850,1
22167,16583,5850,1,1,16583,5850,1
22168,18910,5851,2,1,18910.5,5851,2
22169,18924,5851,4,4,18925.625,5852.875,8
22170,18929,5851,1,1,18929,5851,1
22171,4867,5853,1,1,4867,5853,1
22172,11781,5852,2,4,11781.33333,5853.666667,6
22173,12395,5852,1,1,12395,5852,1
22174,12398,5852,1,1,12398,5852,1
22175,12400,5853,2,2,12400.5,5853.5,2
22176,15209,5852,1,1,15209,5852,1
22177,18882,5852,1,1,18882,5852,1
22178,18914,5852,1,1,18914,5852,1
22179,18920,5852,2,2,18920.33333,5852.333333,3
22180,12408,5855,3,4,12408.85714,5856.285714,7
22181,12415,5855,1,1,12415,5855,1
22182,12454,5855,1,1,12454,5855,1
22183,15209,5854,1,1,15209,5854,1
22184,15262,5854,2,2,15262.66667,5854.666667,3
22185,16538,5854,1,1,16538,5854,1
22186,18902,5855,1,1,18902,5855,1
22187,18913,5855,1,1,18913,5855,1
22188,18933,5855,1,1,18933,5855,1
22189,8576,5857,2,1,8576.5,5857,2
22190,12412,5856,1,1,12412,5856,1
22191,12447,5856,1,1,12447,5856,1
22192,15246,5857,1,1,15246,5857,1
22193,15231,5856,64,80,15265.07441,5895.477417,3454
22194,15267,5856,2,1,15267.5,5856,2
22195,8601,5858,1,1,8601,5858,1
22196,14006,5858,1,1,14006,5858,1
22197,14010,5859,2,2,14010.66667,5859.666667,3
22198,16535,5859,1,1,16535,5859,1
22199,16541,5858,1,1,16541,5858,1
22200,8567,5861,19,34,8576.357143,5878.154378,434
22201,8580,5860,1,1,8580,5860,1
22202,8582,5860,1,1,8582,5860,1
22203,8629,5861,1,1,8629,5861,1
22204,14000,5862,12,15,14004.44048,5867.940476,84
22205,15209,5862,1,1,15209,5862,1
22206,15211,5863,1,1,15211,5863,1
22207,15239,5862,1,1,15239,5862,1
22208,16581,5863,2,2,16581.5,5863.5,2
22209,14015,5864,1,1,14015,5864,1
22210,15239,5865,2,2,15239.5,5865.5,2
22211,15247,5865,1,1,15247,5865,1
22212,16494,5865,1,1,16494,5865,1
22213,19364,5864,1,1,19364,5864,1
22214,19366,5865,1,1,19366,5865,1
22215,19370,5864,1,1,19370,5864,1
22216,19380,5865,1,1,19380,5865,1
22217,19384,5865,1,1,19384,5865,1
22218,14013,5866,1,1,14013,5866,1
22219,15203,5866,1,1,15203,5866,1
22220,19359,5866,3,3,19360.2,5866.8,5
22221,19315,5866,92,109,19359.76724,5916.826291,5538
22222,8610,5869,1,1,8610,5869,1
22223,15204,5868,1,1,15204,5868,1
22224,15238,5869,1,1,15238,5869,1
22225,19384,5868,2,1,19384.5,5868,2
22226,8609,5871,1,1,8609,5871,1
22227,8616,5870,1,1,8616,5870,1
22228,14010,5870,1,1,14010,5870,1
22229,15200,5871,1,1,15200,5871,1
22230,16579,5871,1,1,16579,5871,1
22231,19387,5871,1,1,19387,5871,1
22232,4677,5872,2,2,4677.666667,5872.333333,3
22233,4680,5872,2,2,4680.666667,5872.666667,3
22234,7033,5873,1,1,7033,5873,1
22235,8588,5872,2,2,8588.5,5872.5,4
22236,9984,5872,2,2,9984.5,5872.5,2
22237,9998,5872,2,2,9998.5,5872.5,4
22238,10002,5873,1,1,10002,5873,1
22239,10011,5873,1,1,10011,5873,1
22240,12368,5872,1,1,12368,5872,1
22241,15236,5873,1,1,15236,5873,1
22242,16540,5873,2,2,16540.5,5873.5,2
22243,16545,5873,1,1,16545,5873,1
22244,19349,5872,1,1,19349,5872,1
22245,19397,5872,1,1,19397,5872,1
22246,7023,5875,22,29,7034.718954,5890.277778,306
22247,9977,5875,39,35,9996.815483,5891.443266,943
22248,10011,5875,1,1,10011,5875,1
22249,12371,5875,1,1,12371,5875,1
22250,12373,5875,1,1,12373,5875,1
22251,15206,5875,2,1,15206.5,5875,2
22252,4680,5876,2,1,4680.5,5876,2
22253,8409,5877,2,1,8409.5,5877,2
22254,8412,5876,3,2,8413.25,5876.5,4
22255,10013,5876,1,1,10013,5876,1
22256,12371,5877,1,1,12371,5877,1
22257,14006,5876,1,1,14006,5876,1
22258,19394,5877,1,1,19394,5877,1
22259,19396,5877,1,1,19396,5877,1
22260,4677,5878,9,8,4680.4,5881.311111,45
22261,8409,5879,1,1,8409,5879,1
22262,8411,5879,6,9,8413.041667,5882.583333,24
22263,8628,5879,1,1,8628,5879,1
22264,12371,5879,3,1,12372,5879,3
22265,14003,5878,1,1,14003,5878,1
22266,15206,5879,1,1,15206,5879,1
22267,15232,5879,1,1,15232,5879,1
22268,16544,5879,1,1,16544,5879,1
22269,16570,5878,3,2,16570.8,5878.6,5
22270,19119,5878,89,282,19156.28893,6031.476564,13121
22271,7027,5881,1,1,7027,5881,1
22272,7041,5880,1,2,7041,5880.5,2
22273,8409,5881,1,1,8409,5881,1
22274,8586,5881,1,1,8586,5881,1
22275,9959,5880,1,1,9959,5880,1
22276,9980,5880,1,1,9980,5880,1
22277,14330,5880,1,1,14330,5880,1
22278,14332,5881,1,1,14332,5881,1
22279,14334,5881,1,1,14334,5881,1
22280,14336,5881,1,1,14336,5881,1
22281,14343,5881,1,1,14343,5881,1
22282,14346,5880,1,1,14346,5880,1
22283,14518,5881,2,2,14518.5,5881.5,2
22284,16512,5880,1,1,16512,5880,1
22285,19148,5880,1,1,19148,5880,1
22286,19152,5880,1,1,19152,5880,1
22287,19167,5880,1,1,19167,5880,1
22288,19172,5880,1,2,19172,5880.5,2
22289,4685,5882,1,2,4685,5882.5,2
22290,8566,5882,2,1,8566.5,5882,2
22291,9976,5883,1,1,9976,5883,1
22292,14325,5882,2,3,14325.66667,5883,3
22293,14329,5882,1,1,14329,5882,1
22294,14338,5882,1,1,14338,5882,1
22295,14344,5882,3,3,14345.4,5883.4,5
22296,14508,5882,7,5,14511.23529,5884.117647,17
22297,19144,5883,1,1,19144,5883,1
22298,19398,5883,1,1,19398,5883,1
22299,4674,5884,1,1,4674,5884,1
22300,4686,5885,1,1,4686,5885,1
22301,8416,5885,1,3,8416,5886,3
22302,8563,5884,1,1,8563,5884,1
22303,8566,5884,1,1,8566,5884,1
22304,9956,5884,2,2,9956.5,5884.5,2
22305,14318,5885,26,29,14329.72034,5897.65678,472
22306,14340,5884,1,1,14340,5884,1
22307,16559,5885,1,1,16559,5885,1
22308,4676,5887,1,1,4676,5887,1
22309,4684,5887,1,1,4684,5887,1
22310,8564,5886,2,1,8564.5,5886,2
22311,9952,5886,3,4,9952.888889,5887.444444,9
22312,9957,5887,1,1,9957,5887,1
22313,14506,5887,1,1,14506,5887,1
22314,14508,5887,1,1,14508,5887,1
22315,14516,5887,1,1,14516,5887,1
22316,16496,5887,1,1,16496,5887,1
22317,16553,5887,1,1,16553,5887,1
22318,16560,5887,1,1,16560,5887,1
22319,19144,5887,1,1,19144,5887,1
22320,7047,5889,1,2,7047,5889.5,2
22321,9203,5889,1,1,9203,5889,1
22322,11522,5889,1,1,11522,5889,1
22323,11525,5889,1,1,11525,5889,1
22324,15295,5888,1,1,15295,5888,1
22325,8582,5891,1,1,8582,5891,1
22326,9187,5890,24,22,9199.066225,5899.874172,302
22327,9207,5890,2,1,9207.5,5890,2
22328,11521,5891,8,11,11523.96774,5896.290323,31
22329,11527,5891,1,1,11527,5891,1
22330,14343,5891,1,1,14343,5891,1
22331,15225,5890,1,1,15225,5890,1
22332,19147,5891,1,1,19147,5891,1
22333,19337,5891,1,1,19337,5891,1
22334,19402,5890,1,1,19402,5890,1
22335,7022,5893,1,1,7022,5893,1
22336,9952,5892,1,1,9952,5892,1
22337,16511,5893,1,2,16511,5893.5,2
22338,16534,5893,1,1,16534,5893,1
22339,9953,5895,2,1,9953.5,5895,2
22340,16517,5895,1,1,16517,5895,1
22341,16531,5894,1,1,16531,5894,1
22342,19175,5894,1,1,19175,5894,1
22343,19400,5895,2,3,19400.33333,5896,3
22344,19402,5894,2,1,19402.5,5894,2
22345,19405,5894,1,1,19405,5894,1
22346,5048,5896,1,1,5048,5896,1
22347,5051,5897,1,1,5051,5897,1
22348,5054,5896,2,1,5054.5,5896,2
22349,7026,5896,1,1,7026,5896,1
22350,9976,5896,1,1,9976,5896,1
22351,11521,5896,1,1,11521,5896,1
22352,11530,5897,1,1,11530,5897,1
22353,11533,5897,1,1,11533,5897,1
22354,19175,5897,1,1,19175,5897,1
22355,19333,5896,1,1,19333,5896,1
22356,23947,5896,1,1,23947,5896,1
22357,5054,5898,1,1,5054,5898,1
22358,7029,5898,1,1,7029,5898,1
22359,7044,5899,1,1,7044,5899,1
22360,11527,5899,4,4,11528.22222,5900.555556,9
22361,19147,5899,1,1,19147,5899,1
22362,19406,5899,1,1,19406,5899,1
22363,23950,5899,2,1,23950.5,5899,2
22364,5048,5900,1,1,5048,5900,1
22365,7029,5900,1,1,7029,5900,1
22366,9188,5900,1,1,9188,5900,1
22367,9214,5900,2,2,9214.5,5900.5,2
22368,9979,5901,1,1,9979,5901,1
22369,15233,5900,1,1,15233,5900,1
22370,19403,5901,1,1,19403,5901,1
22371,23951,5901,1,1,23951,5901,1
22372,7026,5902,1,1,7026,5902,1
22373,7037,5903,1,1,7037,5903,1
22374,11523,5902,2,2,11523.33333,5902.666667,3
22375,15233,5903,1,1,15233,5903,1
22376,19330,5903,1,1,19330,5903,1
22377,23944,5903,1,1,23944,5903,1
22378,23950,5903,2,1,23950.5,5903,2
22379,7659,5904,1,1,7659,5904,1
22380,8244,5904,1,1,8244,5904,1
22381,8237,5904,30,28,8250.836224,5918.273603,519
22382,8263,5904,1,1,8263,5904,1
22383,9185,5904,1,1,9185,5904,1
22384,10011,5905,1,1,10011,5905,1
22385,12296,5905,1,1,12296,5905,1
22386,14344,5904,4,4,14345.66667,5905.222222,9
22387,19175,5904,1,1,19175,5904,1
22388,7650,5906,22,33,7660.6,5923.676543,405
22389,8244,5907,1,1,8244,5907,1
22390,8266,5906,1,1,8266,5906,1
22391,12282,5906,19,17,12290.59016,5914.797814,183
22392,12302,5906,1,1,12302,5906,1
22393,14348,5907,1,1,14348,5907,1
22394,9190,5909,1,1,9190,5909,1
22395,9980,5908,1,1,9980,5908,1
22396,9982,5908,1,1,9982,5908,1
22397,10012,5908,1,1,10012,5908,1
22398,12300,5909,1,1,12300,5909,1
22399,19145,5908,1,1,19145,5908,1
22400,6977,5910,3,3,6978.2,5910.8,5
22401,9194,5910,1,1,9194,5910,1
22402,9207,5911,1,1,9207,5911,1
22403,9980,5910,6,4,9982.2,5912,10
22404,9985,5910,1,1,9985,5910,1
22405,10005,5911,1,1,10005,5911,1
22406,10007,5911,1,1,10007,5911,1
22407,12302,5911,1,1,12302,5911,1
22408,14345,5911,1,1,14345,5911,1
22409,14349,5911,1,1,14349,5911,1
22410,19146,5911,1,1,19146,5911,1
22411,19407,5911,1,1,19407,5911,1
22412,6411,5912,1,1,6411,5912,1
22413,6415,5912,1,1,6415,5912,1
22414,6969,5912,1,2,6969,5912.5,2
22415,6960,5913,48,41,6983.413076,5933.125557,1346
22416,7652,5913,1,1,7652,5913,1
22417,7671,5913,1,1,7671,5913,1
22418,8235,5912,1,1,8235,5912,1
22419,8237,5912,1,1,8237,5912,1
22420,9978,5913,1,1,9978,5913,1
22421,12303,5913,1,1,12303,5913,1
22422,14329,5912,9,10,14333.17391,5916.217391,46
22423,19180,5913,1,1,19180,5913,1
22424,19322,5913,2,1,19322.5,5913,2
22425,6409,5915,1,1,6409,5915,1
22426,6411,5914,2,2,6411.5,5914.5,2
22427,8232,5914,1,2,8232,5914.5,2
22428,9976,5914,1,2,9976,5914.5,2
22429,14341,5914,1,1,14341,5914,1
22430,15295,5915,1,1,15295,5915,1
22431,19408,5915,2,1,19408.5,5915,2
22432,9984,5916,2,1,9984.5,5916,2
22433,14339,5916,1,1,14339,5916,1
22434,15248,5917,1,1,15248,5917,1
22435,19408,5917,1,1,19408,5917,1
22436,6409,5918,1,1,6409,5918,1
22437,8268,5919,1,1,8268,5919,1
22438,8270,5918,1,1,8270,5918,1
22439,9198,5918,2,2,9198.5,5918.5,4
22440,9981,5919,1,1,9981,5919,1
22441,12280,5919,1,1,12280,5919,1
22442,12301,5919,1,1,12301,5919,1
22443,14321,5919,1,1,14321,5919,1
22444,14327,5918,1,2,14327,5918.5,2
22445,19144,5918,1,1,19144,5918,1
22446,19411,5919,1,1,19411,5919,1
22447,8232,5920,3,4,8233,5921.5,4
22448,12281,5921,1,1,12281,5921,1
22449,14335,5921,1,1,14335,5921,1
22450,15245,5920,1,1,15245,5920,1
22451,19146,5920,1,1,19146,5920,1
22452,19321,5920,1,1,19321,5920,1
22453,19406,5920,4,3,19407.5,5920.833333,6
22454,14331,5923,1,1,14331,5923,1
22455,14333,5923,1,1,14333,5923,1
22456,15246,5922,1,1,15246,5922,1
22457,14328,5924,1,1,14328,5924,1
22458,15244,5924,1,1,15244,5924,1
22459,15293,5925,1,1,15293,5925,1
22460,19157,5925,1,1,19157,5925,1
22461,19392,5925,1,1,19392,5925,1
22462,19409,5924,2,2,19409.5,5924.5,2
22463,19413,5924,1,1,19413,5924,1
22464,4497,5926,3,4,4498.333333,5927.666667,9
22465,7648,5926,1,2,7648,5926.5,2
22466,8259,5927,1,1,8259,5927,1
22467,15291,5926,1,1,15291,5926,1
22468,19392,5927,1,1,19392,5927,1
22469,19395,5926,2,1,19395.5,5926,2
22470,19398,5927,1,1,19398,5927,1
22471,19408,5927,1,1,19408,5927,1
22472,4502,5928,1,1,4502,5928,1
22473,4956,5928,1,1,4956,5928,1
22474,15898,5928,1,1,15898,5928,1
22475,4920,5931,1,1,4920,5931,1
22476,4928,5930,1,1,4928,5930,1
22477,4944,5930,1,1,4944,5930,1
22478,5043,5931,3,3,5044,5932,3
22479,5047,5930,1,1,5047,5930,1
22480,6960,5931,1,1,6960,5931,1
22481,8255,5931,1,1,8255,5931,1
22482,13919,5930,19,20,13927.59639,5939.084337,166
22483,13933,5931,1,1,13933,5931,1
22484,15248,5930,1,1,15248,5930,1
22485,15285,5931,1,1,15285,5931,1
22486,19183,5930,1,1,19183,5930,1
22487,4503,5932,1,1,4503,5932,1
22488,4924,5932,6,9,4926.222222,5936.666667,27
22489,4944,5932,20,28,4952.63,5943.683333,300
22490,5046,5933,4,5,5047.846154,5935.230769,13
22491,5052,5932,1,1,5052,5932,1
22492,6962,5933,1,1,6962,5933,1
22493,7668,5933,1,1,7668,5933,1
22494,19388,5932,1,1,19388,5932,1
22495,4889,5935,1,1,4889,5935,1
22496,4891,5935,3,4,4892.2,5936.7,10
22497,4920,5935,1,1,4920,5935,1
22498,4922,5935,1,1,4922,5935,1
22499,4930,5934,2,2,4930.5,5934.5,2
22500,5042,5935,1,1,5042,5935,1
22501,7496,5934,26,36,7509.082609,5952.73913,690
22502,8250,5935,1,1,8250,5935,1
22503,8255,5934,1,1,8255,5934,1
22504,15251,5935,1,1,15251,5935,1
22505,15254,5935,1,1,15254,5935,1
22506,15286,5935,1,1,15286,5935,1
22507,15896,5934,2,2,15896.33333,5934.666667,3
22508,4888,5937,1,1,4888,5937,1
22509,4962,5936,1,1,4962,5936,1
22510,5044,5936,1,1,5044,5936,1
22511,5051,5937,1,1,5051,5937,1
22512,7498,5937,1,1,7498,5937,1
22513,7519,5936,1,1,7519,5936,1
22514,7668,5936,1,1,7668,5936,1
22515,14192,5936,1,2,14192,5936.5,2
22516,16714,5937,1,1,16714,5937,1
22517,4921,5939,1,1,4921,5939,1
22518,5045,5938,1,1,5045,5938,1
22519,5047,5939,3,1,5048,5939,3
22520,7007,5938,1,1,7007,5938,1
22521,7649,5938,2,1,7649.5,5938,2
22522,7654,5939,5,7,7655.833333,5941.722222,18
22523,16721,5938,1,1,16721,5938,1
22524,16727,5938,1,1,16727,5938,1
22525,19314,5939,1,1,19314,5939,1
22526,19382,5938,1,1,19382,5938,1
22527,4929,5940,2,3,4929.25,5941.25,4
22528,5040,5940,2,2,5040.5,5940.5,2
22529,5052,5940,1,1,5052,5940,1
22530,7497,5940,1,1,7497,5940,1
22531,7651,5941,1,1,7651,5941,1
22532,7664,5940,1,1,7664,5940,1
22533,16716,5941,1,1,16716,5941,1
22534,16723,5941,1,1,16723,5941,1
22535,16725,5941,1,1,16725,5941,1
22536,19314,5941,1,1,19314,5941,1
22537,4932,5942,1,1,4932,5942,1
22538,5042,5943,1,1,5042,5943,1
22539,13914,5943,1,1,13914,5943,1
22540,13918,5942,3,4,13919.2,5943.4,5
22541,13940,5943,1,1,13940,5943,1
22542,14195,5943,2,1,14195.5,5943,2
22543,16714,5942,11,14,16719.49123,5947.035088,57
22544,16721,5942,1,1,16721,5942,1
22545,19383,5943,1,1,19383,5943,1
22546,6686,5944,2,1,6686.5,5944,2
22547,6869,5944,1,1,6869,5944,1
22548,6878,5944,2,2,6878.5,5944.5,2
22549,7497,5945,1,1,7497,5945,1
22550,7524,5944,1,2,7524,5944.5,2
22551,14486,5944,1,1,14486,5944,1
22552,14497,5945,1,1,14497,5945,1
22553,14499,5944,1,1,14499,5944,1
22554,16726,5945,1,1,16726,5945,1
22555,19141,5944,1,1,19141,5944,1
22556,19149,5944,1,1,19149,5944,1
22557,19151,5945,1,1,19151,5945,1
22558,19153,5945,1,1,19153,5945,1
22559,4965,5947,1,1,4965,5947,1
22560,4967,5946,1,1,4967,5946,1
22561,6687,5946,1,1,6687,5946,1
22562,6879,5947,1,1,6879,5947,1
22563,6960,5947,1,1,6960,5947,1
22564,13920,5947,1,1,13920,5947,1
22565,13935,5947,1,3,13935,5948,3
22566,14483,5947,1,1,14483,5947,1
22567,14472,5946,35,42,14489.37677,5967.229293,990
22568,14500,5946,1,1,14500,5946,1
22569,16713,5946,1,1,16713,5946,1
22570,6686,5948,2,1,6686.5,5948,2
22571,6850,5949,46,42,6873.561125,5966.476773,818
22572,6877,5948,1,1,6877,5948,1
22573,14480,5948,2,4,14480.5,5949.5,8
22574,14503,5949,1,1,14503,5949,1
22575,6683,5951,1,1,6683,5951,1
22576,6687,5951,1,1,6687,5951,1
22577,6996,5950,1,1,6996,5950,1
22578,7658,5951,1,1,7658,5951,1
22579,19316,5950,1,1,19316,5950,1
22580,19318,5951,1,1,19318,5951,1
22581,19320,5951,1,1,19320,5951,1
22582,4960,5953,1,1,4960,5953,1
22583,4966,5952,1,1,4966,5952,1
22584,16722,5952,6,1,16724.5,5952,6
22585,19182,5952,1,1,19182,5952,1
22586,4963,5955,2,4,4963.4,5956.4,5
22587,4966,5954,1,1,4966,5954,1
22588,6858,5955,1,1,6858,5955,1
22589,6863,5955,1,1,6863,5955,1
22590,6890,5954,1,1,6890,5954,1
22591,6973,5955,1,1,6973,5955,1
22592,6981,5955,1,1,6981,5955,1
22593,9842,5954,1,1,9842,5954,1
22594,16715,5954,1,1,16715,5954,1
22595,16722,5954,1,1,16722,5954,1
22596,16724,5954,1,1,16724,5954,1
22597,19129,5955,1,1,19129,5955,1
22598,4946,5956,1,1,4946,5956,1
22599,6981,5957,1,1,6981,5957,1
22600,7523,5956,1,1,7523,5956,1
22601,9832,5956,4,3,9833.6,5957,5
22602,9837,5957,1,1,9837,5957,1
22603,9839,5956,1,1,9839,5956,1
22604,9842,5956,1,1,9842,5956,1
22605,9844,5956,1,1,9844,5956,1
22606,14448,5956,1,1,14448,5956,1
22607,14447,5957,25,35,14458.35161,5972.937097,620
22608,14462,5957,1,1,14462,5957,1
22609,16727,5957,1,1,16727,5957,1
22610,4880,5958,6,5,4882.782609,5959.869565,23
22611,4892,5958,2,4,4892.5,5959.5,8
22612,4959,5959,1,1,4959,5959,1
22613,4966,5959,1,1,4966,5959,1
22614,6969,5958,1,1,6969,5958,1
22615,6974,5958,2,1,6974.5,5958,2
22616,7527,5959,1,1,7527,5959,1
22617,9840,5959,1,1,9840,5959,1
22618,9840,5959,6,5,9842.692308,5960.846154,13
22619,16724,5958,1,1,16724,5958,1
22620,4962,5960,1,1,4962,5960,1
22621,4967,5961,1,1,4967,5961,1
22622,4954,5963,1,1,4954,5963,1
22623,4958,5962,1,2,4958,5962.5,2
22624,4960,5962,3,3,4961.125,5963.125,8
22625,6856,5962,1,1,6856,5962,1
22626,14506,5962,3,1,14507,5962,3
22627,19358,5962,7,9,19360.52,5965,25
22628,4884,5964,1,1,4884,5964,1
22629,4957,5965,1,1,4957,5965,1
22630,9822,5965,23,23,9832.477157,5977.42132,197
22631,13219,5965,5,6,13221,5967.5,10
22632,14474,5965,1,1,14474,5965,1
22633,19328,5964,1,1,19328,5964,1
22634,4954,5966,1,1,4954,5966,1
22635,13216,5966,2,2,13216.5,5966.5,2
22636,19188,5967,2,2,19188.5,5967.5,2
22637,7496,5968,1,2,7496,5968.5,2
22638,7519,5968,1,1,7519,5968,1
22639,9825,5968,1,1,9825,5968,1
22640,9827,5968,1,1,9827,5968,1
22641,9834,5968,1,1,9834,5968,1
22642,14473,5968,1,1,14473,5968,1
22643,19120,5969,1,1,19120,5969,1
22644,19330,5968,1,1,19330,5968,1
22645,19365,5969,1,1,19365,5969,1
22646,6861,5970,1,1,6861,5970,1
22647,7513,5971,1,1,7513,5971,1
22648,9845,5970,1,1,9845,5970,1
22649,13218,5970,1,1,13218,5970,1
22650,13220,5970,4,4,13221.33333,5971.666667,6
22651,19122,5970,2,3,19122.6,5970.8,5
22652,19329,5970,1,1,19329,5970,1
22653,19364,5971,1,1,19364,5971,1
22654,19522,5970,2,2,19522.5,5970.5,4
22655,6889,5973,1,1,6889,5973,1
22656,7504,5973,2,1,7504.5,5973,2
22657,9825,5972,1,1,9825,5972,1
22658,19339,5972,1,1,19339,5972,1
22659,19362,5973,2,1,19362.5,5973,2
22660,19365,5973,1,1,19365,5973,1
22661,19367,5972,1,1,19367,5972,1
22662,19550,5972,2,4,19550.5,5973.5,8
22663,6894,5975,1,1,6894,5975,1
22664,7505,5975,1,1,7505,5975,1
22665,7512,5975,1,1,7512,5975,1
22666,9844,5975,1,1,9844,5975,1
22667,9847,5974,1,1,9847,5974,1
22668,19330,5975,1,1,19330,5975,1
22669,19339,5974,1,1,19339,5974,1
22670,19361,5975,1,1,19361,5975,1
22671,9818,5976,1,1,9818,5976,1
22672,9819,5977,2,2,9819.5,5977.5,2
22673,9822,5977,1,1,9822,5977,1
22674,19121,5977,1,1,19121,5977,1
22675,19303,5976,46,102,19326.09575,6029.028907,3321
22676,19341,5976,2,1,19341.5,5976,2
22677,19434,5977,155,199,19510.29898,6074.204259,20660
22678,6848,5978,3,2,6848.8,5978.4,5
22679,13233,5978,1,1,13233,5978,1
22680,13226,5978,22,19,13237.19626,5986.976636,214
22681,13244,5978,1,1,13244,5978,1
22682,14470,5979,1,1,14470,5979,1
22683,19190,5979,1,1,19190,5979,1
22684,19343,5979,1,1,19343,5979,1
22685,19518,5979,1,1,19518,5979,1
22686,9839,5980,1,1,9839,5980,1
22687,13227,5980,1,1,13227,5980,1
22688,19328,5980,1,1,19328,5980,1
22689,19555,5980,1,1,19555,5980,1
22690,19557,5980,2,2,19557.5,5980.5,2
22691,9819,5983,1,1,9819,5983,1
22692,7658,5985,1,1,7658,5985,1
22693,7672,5984,1,1,7672,5984,1
22694,7679,5985,1,1,7679,5985,1
22695,9837,5985,1,1,9837,5985,1
22696,9873,5985,2,3,9873.333333,5986,3
22697,9875,5985,8,5,9878.133333,5986.733333,15
22698,9881,5984,1,1,9881,5984,1
22699,9884,5985,2,2,9884.5,5985.5,2
22700,14471,5984,1,1,14471,5984,1
22701,14499,5985,1,1,14499,5985,1
22702,19120,5984,1,1,19120,5984,1
22703,19188,5984,1,2,19188,5984.5,2
22704,19315,5985,1,1,19315,5985,1
22705,19348,5985,1,1,19348,5985,1
22706,19498,5984,1,1,19498,5984,1
22707,19502,5985,1,1,19502,5985,1
22708,6822,5986,2,2,6822.666667,5986.333333,3
22709,6848,5986,1,1,6848,5986,1
22710,7664,5987,1,1,7664,5987,1
22711,7676,5987,1,1,7676,5987,1
22712,7678,5987,2,2,7678.5,5987.5,2
22713,14496,5987,2,1,14496.5,5987,2
22714,19190,5987,1,1,19190,5987,1
22715,19497,5987,1,1,19497,5987,1
22716,6819,5989,1,1,6819,5989,1
22717,6861,5988,1,2,6861,5988.5,2
22718,7658,5988,33,32,7673.145431,6003.797941,777
22719,9826,5989,1,1,9826,5989,1
22720,9838,5988,1,1,9838,5988,1
22721,9872,5989,1,1,9872,5989,1
22722,9884,5988,1,1,9884,5988,1
22723,14500,5988,1,1,14500,5988,1
22724,19188,5988,1,1,19188,5988,1
22725,19348,5988,1,1,19348,5988,1
22726,6816,5991,1,1,6816,5991,1
22727,6820,5991,1,1,6820,5991,1
22728,9836,5991,1,1,9836,5991,1
22729,9873,5991,1,1,9873,5991,1
22730,9875,5991,1,1,9875,5991,1
22731,13225,5991,1,1,13225,5991,1
22732,14464,5991,1,1,14464,5991,1
22733,14468,5990,2,2,14468.66667,5990.666667,3
22734,14485,5991,1,1,14485,5991,1
22735,14489,5990,1,1,14489,5990,1
22736,19121,5991,1,1,19121,5991,1
22737,19351,5990,1,2,19351,5990.5,2
22738,6851,5992,2,2,6851.5,5992.5,2
22739,7076,5992,1,1,7076,5992,1
22740,7082,5992,1,1,7082,5992,1
22741,7657,5992,1,1,7657,5992,1
22742,9868,5993,1,1,9868,5993,1
22743,9870,5993,1,1,9870,5993,1
22744,13225,5993,1,2,13225,5993.5,2
22745,13247,5992,1,1,13247,5992,1
22746,19124,5992,1,1,19124,5992,1
22747,19310,5992,1,1,19310,5992,1
22748,19351,5993,1,1,19351,5993,1
22749,19566,5993,1,1,19566,5993,1
22750,6855,5995,1,1,6855,5995,1
22751,7694,5994,2,4,7694.5,5995.5,8
22752,9857,5994,27,25,9870.059041,6007.557196,271
22753,13240,5995,1,1,13240,5995,1
22754,19490,5994,1,1,19490,5994,1
22755,19566,5995,2,1,19566.5,5995,2
22756,6851,5997,1,1,6851,5997,1
22757,7066,5997,37,32,7084.932401,6013.905594,858
22758,7090,5996,1,1,7090,5996,1
22759,13232,5997,1,1,13232,5997,1
