Cellid,x,y,gene,W,H,cX,cY,Aera
3409,1414,1334,MAX,3,2,1415.0,1334.3333333333333,3
3410,1630,1334,MAX,1,1,1630.0,1334.0,1
3411,2148,1335,MAX,9,10,2151.8,1338.909090909091,55
3412,2656,1335,MAX,1,2,2656.0,1335.5,2
3413,2659,1334,MAX,1,1,2659.0,1334.0,1
3414,3458,1334,MAX,1,1,3458.0,1334.0,1
3415,3471,1334,MAX,1,1,3471.0,1334.0,1
3416,4151,1335,MAX,4,2,4152.5,1335.25,4
3417,4163,1335,MAX,1,1,4163.0,1335.0,1
3418,142,1336,MAX,1,1,142.0,1336.0,1
3419,1730,1337,MAX,2,2,1730.5,1337.5,4
3420,2398,1337,MAX,1,1,2398.0,1337.0,1
3421,3098,1337,MAX,9,8,3101.6046511627906,1341.046511627907,43
3422,3116,1337,MAX,4,3,3117.5,1337.6666666666667,6
3423,3123,1336,MAX,1,1,3123.0,1336.0,1
3424,3127,1337,MAX,2,3,3127.5,1338.0,4
3425,3455,1336,MAX,2,4,3455.2,1337.6,5
3426,3459,1336,MAX,1,1,3459.0,1336.0,1
3427,4160,1337,MAX,1,1,4160.0,1337.0,1
3428,4215,1337,MAX,1,1,4215.0,1337.0,1
3429,2394,1338,MAX,2,1,2394.5,1338.0,2
3430,2395,1339,MAX,8,8,2398.7741935483873,1341.8709677419354,31
3431,2963,1338,MAX,4,5,2964.3636363636365,1339.7272727272727,11
3432,3110,1338,MAX,1,1,3110.0,1338.0,1
3433,3113,1338,MAX,14,13,3119.5963302752293,1344.9357798165138,109
3434,4153,1339,MAX,7,3,4156.333333333333,1340.5555555555557,9
3435,4817,1339,MAX,1,2,4817.0,1339.5,2
3436,4873,1338,MAX,1,1,4873.0,1338.0,1
3437,168,1341,MAX,2,1,168.5,1341.0,2
3438,350,1340,MAX,3,3,351.0,1340.6,5
3439,355,1340,MAX,1,1,355.0,1340.0,1
3440,1100,1340,MAX,1,1,1100.0,1340.0,1
3441,2972,1340,MAX,15,17,2978.8022598870057,1348.7966101694915,177
3442,3130,1341,MAX,1,1,3130.0,1341.0,1
3443,3450,1341,MAX,8,8,3452.8536585365855,1344.7317073170732,41
3444,3459,1340,MAX,2,2,3459.6666666666665,1340.6666666666667,3
3445,4161,1340,MAX,1,1,4161.0,1340.0,1
3446,4623,1340,MAX,1,1,4623.0,1340.0,1
3447,4809,1341,MAX,11,9,4813.444444444444,1345.0925925925926,54
3448,282,1342,MAX,1,1,282.0,1342.0,1
3449,367,1343,MAX,4,3,368.5,1344.0,6
3450,2393,1343,MAX,2,1,2393.5,1343.0,2
3451,3128,1343,MAX,2,4,3128.25,1344.5,4
3452,3459,1343,MAX,1,1,3459.0,1343.0,1
3453,5009,1343,MAX,1,1,5009.0,1343.0,1
3454,365,1345,MAX,1,1,365.0,1345.0,1
3455,2787,1344,MAX,1,1,2787.0,1344.0,1
3456,3522,1344,MAX,13,16,3527.2574257425745,1350.1683168316831,101
3457,3656,1344,MAX,1,1,3656.0,1344.0,1
3458,4219,1345,MAX,1,1,4219.0,1345.0,1
3459,4499,1344,MAX,44,29,4521.370597243492,1356.6324655436447,653
3460,144,1347,MAX,1,2,144.0,1347.5,2
3461,147,1347,MAX,1,2,147.0,1347.5,2
3462,363,1346,MAX,1,1,363.0,1346.0,1
3463,362,1347,MAX,17,15,369.43609022556393,1354.2556390977443,133
3464,371,1347,MAX,1,1,371.0,1347.0,1
3465,2395,1347,MAX,1,2,2395.0,1347.5,2
3466,3130,1347,MAX,2,1,3130.5,1347.0,2
3467,3360,1346,MAX,5,3,3362.1111111111113,1346.6666666666667,9
3468,3654,1346,MAX,1,1,3654.0,1346.0,1
3469,4220,1346,MAX,12,10,4225.013698630137,1350.5205479452054,73
3470,350,1349,MAX,1,1,350.0,1349.0,1
3471,377,1349,MAX,1,1,377.0,1349.0,1
3472,2393,1348,MAX,1,1,2393.0,1348.0,1
3473,4525,1348,MAX,2,2,4525.5,1348.5,2
3474,4878,1348,MAX,1,1,4878.0,1348.0,1
3475,5018,1349,MAX,16,15,5025.359281437126,1355.3473053892214,167
3476,442,1350,MAX,1,1,442.0,1350.0,1
