Cellid,x,y,gene,W,H,cX,cY,Aera
2238,2912,900,MAX,2,2,2912.6666666666665,900.3333333333334,3
2239,4898,901,MAX,1,1,4898.0,901.0,1
2240,809,902,MAX,1,1,809.0,902.0,1
2241,1695,903,MAX,1,1,1695.0,903.0,1
2242,1686,902,MAX,15,14,1691.132075471698,908.9716981132076,106
2243,1705,903,MAX,1,1,1705.0,903.0,1
2244,1783,903,MAX,2,1,1783.5,903.0,2
2245,1792,902,MAX,1,3,1792.0,903.0,3
2246,1802,903,MAX,2,1,1802.5,903.0,2
2247,1872,902,MAX,18,23,1880.5577557755776,913.1419141914191,303
2248,2024,902,MAX,1,1,2024.0,902.0,1
2249,2068,902,MAX,2,2,2068.5,902.5,2
2250,2558,903,MAX,1,1,2558.0,903.0,1
2251,3015,902,MAX,1,2,3015.0,902.5,2
2252,1781,905,MAX,1,1,1781.0,905.0,1
2253,1783,905,MAX,1,2,1783.0,905.5,2
2254,1794,904,MAX,1,1,1794.0,904.0,1
2255,1801,905,MAX,1,1,1801.0,905.0,1
2256,1902,905,MAX,5,6,1903.9411764705883,906.6470588235294,17
2257,2044,904,MAX,1,1,2044.0,904.0,1
2258,2309,905,MAX,1,1,2309.0,905.0,1
2259,2540,904,MAX,1,1,2540.0,904.0,1
2260,2044,907,MAX,1,1,2044.0,907.0,1
2261,2278,906,MAX,1,1,2278.0,906.0,1
2262,2538,907,MAX,1,2,2538.0,907.5,2
2263,2540,907,MAX,1,1,2540.0,907.0,1
2264,3018,907,MAX,1,3,3018.0,908.0,3
2265,1524,909,MAX,1,1,1524.0,909.0,1
2266,1699,908,MAX,1,1,1699.0,908.0,1
2267,1708,909,MAX,2,2,1708.5,909.5,2
2268,1713,908,MAX,1,2,1713.0,908.5,2
2269,1895,909,MAX,8,9,1898.5581395348838,913.1395348837209,43
2270,1918,908,MAX,1,2,1918.0,908.5,2
2271,2046,908,MAX,1,1,2046.0,908.0,1
2272,3422,909,MAX,1,1,3422.0,909.0,1
2273,1782,910,MAX,1,1,1782.0,910.0,1
2274,1932,910,MAX,1,1,1932.0,910.0,1
2275,2081,911,MAX,1,1,2081.0,911.0,1
2276,3036,910,MAX,1,1,3036.0,910.0,1
2277,3416,910,MAX,19,18,3425.094262295082,918.5983606557377,244
2278,161,913,MAX,1,1,161.0,913.0,1
2279,784,912,MAX,1,1,784.0,912.0,1
2280,781,912,MAX,32,34,796.4431554524361,927.7192575406033,431
2281,1294,913,MAX,1,1,1294.0,913.0,1
2282,3019,912,MAX,1,1,3019.0,912.0,1
2283,3055,912,MAX,1,2,3055.0,912.5,2
2284,171,915,MAX,1,1,171.0,915.0,1
2285,1290,914,MAX,1,1,1290.0,914.0,1
2286,1285,914,MAX,22,17,1295.342741935484,921.983870967742,248
2287,1935,914,MAX,1,1,1935.0,914.0,1
2288,1939,914,MAX,1,1,1939.0,914.0,1
2289,2819,914,MAX,1,1,2819.0,914.0,1
2290,3038,914,MAX,1,1,3038.0,914.0,1
2291,155,917,MAX,23,33,165.1546184738956,932.3935742971887,498
2292,782,916,MAX,1,1,782.0,916.0,1
2293,1785,916,MAX,1,2,1785.0,916.5,2
2294,1943,916,MAX,2,3,1943.4,917.2,5
2295,2742,917,MAX,1,2,2742.0,917.5,2
2296,3026,916,MAX,3,2,3027.0,916.3333333333334,3
2297,3032,916,MAX,22,20,3041.9375,925.0756578947369,304
2298,3496,917,MAX,42,42,3515.5175038051752,938.1613394216134,657
2299,170,918,MAX,1,1,170.0,918.0,1
2300,1683,919,MAX,7,6,1685.5454545454545,921.5,22
2301,2758,919,MAX,1,1,2758.0,919.0,1
2302,3062,919,MAX,1,1,3062.0,919.0,1
2303,4814,919,MAX,1,1,4814.0,919.0,1
2304,4816,918,MAX,17,15,4824.449438202248,925.1573033707865,89
2305,4825,919,MAX,1,1,4825.0,919.0,1
2306,1255,920,MAX,3,3,1255.8,920.8,5
2307,1690,920,MAX,1,1,1690.0,920.0,1
2308,3007,921,MAX,2,3,3007.25,922.0,4
2309,3644,920,MAX,1,1,3644.0,920.0,1
2310,736,923,MAX,2,2,736.6666666666666,923.6666666666666,3
2311,2052,923,MAX,2,1,2052.5,923.0,2
2312,2287,922,MAX,1,1,2287.0,922.0,1
2313,2610,923,MAX,1,1,2610.0,923.0,1
2314,3953,923,MAX,12,13,3958.0689655172414,928.3793103448276,87
